,spy,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2018-08-06,283.1600036621094,51.88249969482422,194.4199981689453,101.58000183105469,339.4100036621094,135.9199981689453,145.50999450683594,43.779998779296875,123.33999633789062,112.68000030517578,,229.61000061035156,196.3000030517578,146.72900390625,138.12619018554688,48.849998474121094,130.75,115.7300033569336,46.08000183105469,158.67999267578125,201.9600067138672,63.04389190673828,109.0,80.7300033569336,81.43000030517578,128.8699951171875,260.3599853515625,139.72999572753906,52.470001220703125,66.48999786376953,90.18000030517578
2018-08-13,285.05999755859375,54.39500045776367,197.4199981689453,103.02999877929688,346.3999938964844,139.33999633789062,145.02000427246094,45.869998931884766,117.80000305175781,112.4800033569336,,233.3800048828125,195.55999755859375,148.7225799560547,139.63670349121094,47.099998474121094,134.47000122070312,114.7699966430664,46.599998474121094,161.14999389648438,204.77000427246094,65.8969497680664,107.58000183105469,79.75,83.69000244140625,130.4199981689453,262.3299865722656,141.3300018310547,54.790000915527344,69.98999786376953,97.8499984741211
2018-08-20,287.510009765625,54.040000915527344,196.63999938964844,105.76000213623047,349.3800048828125,138.2100067138672,152.3000030517578,46.31999969482422,119.01000213623047,111.93000030517578,,235.11000061035156,201.3000030517578,150.96534729003906,139.61758422851562,47.65999984741211,135.9499969482422,114.68000030517578,45.630001068115234,159.3800048828125,205.2899932861328,65.87786102294922,108.4000015258789,82.44999694824219,83.36000061035156,130.50999450683594,264.2799987792969,144.1999969482422,54.779998779296875,69.20999908447266,94.94999694824219
2018-08-27,290.30999755859375,56.907501220703125,199.80999755859375,105.9800033569336,342.7900085449219,138.85000610351562,152.67999267578125,47.77000045776367,118.45999908447266,112.0199966430664,,237.80999755859375,200.77000427246094,152.45094299316406,140.03823852539062,48.43000030517578,134.69000244140625,114.58000183105469,44.56999969482422,162.22999572753906,210.9199981689453,65.44847106933594,112.33000183105469,82.19999694824219,82.94999694824219,131.60000610351562,268.4599914550781,146.88999938964844,54.369998931884766,68.55999755859375,95.86000061035156
2018-09-03,287.6000061035156,55.32500076293945,196.3000030517578,106.08000183105469,349.2799987792969,141.32000732421875,150.42999267578125,47.04999923706055,114.5999984741211,110.97000122070312,,233.91000366210938,206.22999572753906,156.04513549804688,139.0535430908203,46.45000076293945,137.32000732421875,114.31999969482422,45.720001220703125,163.89999389648438,212.57000732421875,66.47901153564453,108.20999908447266,80.30000305175781,81.91000366210938,130.08999633789062,268.2799987792969,143.1999969482422,54.0,68.19000244140625,95.83000183105469
2018-09-10,290.8800048828125,55.959999084472656,200.5800018310547,109.55999755859375,359.79998779296875,144.89999389648438,157.49000549316406,47.400001525878906,117.37999725341797,109.26000213623047,,229.24000549316406,209.07000732421875,158.2495574951172,141.806884765625,45.540000915527344,139.49000549316406,113.5,45.9900016784668,160.83999633789062,207.8800048828125,66.77481079101562,113.37000274658203,83.48999786376953,83.61000061035156,130.00999450683594,265.30999755859375,147.83999633789062,54.54999923706055,70.27999877929688,94.58999633789062
2018-09-17,291.989990234375,54.415000915527344,205.10000610351562,110.9000015258789,372.2300109863281,156.3800048828125,155.52000427246094,48.560001373291016,121.12999725341797,110.4000015258789,,235.33999633789062,212.38999938964844,160.38690185546875,144.69407653808594,46.65999984741211,142.8800048828125,117.8499984741211,46.58000183105469,165.3000030517578,216.3300018310547,67.84351348876953,114.26000213623047,85.55000305175781,85.81999969482422,134.44000244140625,266.6700134277344,150.0500030517578,54.41999816894531,73.0,95.9000015258789
2018-09-24,290.7200012207031,56.435001373291016,207.2899932861328,106.48999786376953,371.8999938964844,152.49000549316406,159.02999877929688,48.650001525878906,122.27999877929688,116.94000244140625,,224.24000549316406,207.14999389648438,159.4859619140625,144.5602264404297,47.290000915527344,138.1699981689453,112.83999633789062,46.189998626708984,167.2899932861328,210.7100067138672,67.69084167480469,114.37000274658203,84.72000122070312,83.2300033569336,129.7100067138672,266.0400085449219,150.08999633789062,53.38999938964844,72.9000015258789,93.91000366210938
2018-10-01,287.82000732421875,56.0724983215332,204.02000427246094,107.2300033569336,386.4700012207031,153.30999755859375,155.07000732421875,48.130001068115234,125.33000183105469,114.77999877929688,,225.7100067138672,196.3800048828125,158.98255920410156,142.47610473632812,47.029998779296875,139.10000610351562,114.62000274658203,45.880001068115234,166.57000732421875,213.19000244140625,67.77671813964844,112.12999725341797,80.12000274658203,82.1500015258789,130.1300048828125,269.20001220703125,145.36000061035156,54.939998626708984,72.51000213623047,93.30999755859375
2018-10-08,275.95001220703125,55.52750015258789,197.38999938964844,103.0,360.1099853515625,142.07000732421875,146.74000549316406,45.709999084472656,117.7699966430664,112.61000061035156,,213.8699951171875,192.47000122070312,151.35658264160156,134.6558380126953,44.880001068115234,133.8699951171875,106.94999694824219,44.68000030517578,163.82000732421875,198.22999572753906,66.61259460449219,109.56999969482422,75.91000366210938,79.05999755859375,123.6500015258789,259.6099853515625,140.05999755859375,53.72999954223633,73.5,94.80999755859375
2018-10-15,276.25,54.82749938964844,201.8000030517578,106.7300033569336,356.260009765625,131.32000732421875,140.49000549316406,45.34000015258789,118.13999938964844,118.9000015258789,,226.9600067138672,179.85000610351562,148.71124267578125,123.42256164550781,44.0,139.0500030517578,107.91000366210938,46.33000183105469,167.49000549316406,199.85000610351562,69.03626251220703,108.66000366210938,74.20999908447266,87.30000305175781,126.06999969482422,265.29998779296875,140.0800018310547,54.900001525878906,77.3499984741211,97.1500015258789
2018-10-22,265.3299865722656,54.07500076293945,185.97999572753906,101.25,359.2699890136719,115.05000305175781,135.52000427246094,44.25,111.52999877929688,113.19000244140625,,212.36000061035156,172.22999572753906,141.51162719726562,119.3021011352539,45.689998626708984,136.97000122070312,103.41999816894531,45.91999816894531,173.33999633789062,184.9499969482422,67.17557525634766,106.95999908447266,72.06999969482422,87.86000061035156,121.29000091552734,258.17999267578125,137.74000549316406,55.5099983215332,76.2300033569336,98.94000244140625
2018-10-29,271.8900146484375,51.869998931884766,187.05999755859375,103.70999908447266,357.75,125.79000091552734,136.7899932861328,45.47999954223633,114.7300033569336,115.18000030517578,,229.69000244140625,179.92999267578125,145.47999572753906,110.58317565917969,47.11000061035156,140.67999267578125,108.37999725341797,48.0,176.75,192.80999755859375,68.95992279052734,106.16000366210938,76.58000183105469,89.80999755859375,124.9000015258789,261.010009765625,139.77999877929688,56.630001068115234,79.30000305175781,101.33999633789062
2018-11-05,277.760009765625,51.11750030517578,193.16000366210938,108.27999877929688,369.3399963378906,126.91000366210938,136.9199981689453,47.11000061035156,119.51000213623047,118.0,,222.64999389648438,185.99000549316406,150.32000732421875,118.1070785522461,48.11000061035156,145.33999633789062,111.29000091552734,49.68000030517578,185.94000244140625,201.10000610351562,71.4312973022461,109.56999969482422,76.36000061035156,92.41000366210938,131.02999877929688,276.54998779296875,143.92999267578125,58.459999084472656,82.38999938964844,105.55999755859375
2018-11-12,273.7300109863281,48.38249969482422,194.17999267578125,109.45999908447266,335.95001220703125,129.9600067138672,132.5500030517578,46.349998474121094,119.05999755859375,116.19000244140625,,202.1199951171875,177.02000427246094,148.5500030517578,116.22370910644531,48.83000183105469,145.99000549316406,109.98999786376953,50.16999816894531,187.58999633789062,209.0,72.57633972167969,108.29000091552734,74.73999786376953,93.81999969482422,128.77000427246094,271.1099853515625,140.17999267578125,60.209999084472656,82.5199966430664,97.69000244140625
2018-11-19,263.25,43.0724983215332,192.57000732421875,105.73999786376953,312.32000732421875,122.31999969482422,122.02999877929688,44.540000915527344,113.5999984741211,112.08000183105469,,189.10000610351562,168.85000610351562,143.25999450683594,112.03633117675781,46.540000915527344,142.22999572753906,106.6500015258789,49.02000045776367,181.92999267578125,196.8000030517578,71.25,103.06999969482422,71.48999786376953,91.54000091552734,126.5999984741211,261.6199951171875,132.8699951171875,58.63999938964844,80.80999755859375,95.0999984741211
2018-11-26,275.6499938964844,44.64500045776367,208.25,112.2699966430664,346.760009765625,135.6699981689453,142.75999450683594,47.869998931884766,118.94000244140625,115.48999786376953,,190.69000244140625,180.32000732421875,146.75,118.80496978759766,49.310001373291016,146.89999389648438,111.19000244140625,50.400001525878906,188.50999450683594,207.9199981689453,75.70610809326172,110.88999938964844,75.12000274658203,94.51000213623047,130.3699951171875,281.3599853515625,141.7100067138672,60.29999923706055,84.66999816894531,97.6500015258789
2018-12-03,263.57000732421875,42.122501373291016,191.44000244140625,106.68000030517578,323.2200012207031,123.55000305175781,135.9499969482422,46.439998626708984,115.48999786376953,111.9800033569336,,179.6699981689453,172.7899932861328,138.7100067138672,114.09178161621094,46.2400016784668,145.42999267578125,103.29000091552734,49.09000015258789,182.9600067138672,198.24000549316406,73.20610809326172,104.81999969482422,73.33999633789062,92.44999694824219,123.55999755859375,269.17999267578125,137.11000061035156,57.68000030517578,81.19000244140625,93.19000244140625
2018-12-10,260.4700012207031,41.369998931884766,192.07000732421875,105.69999694824219,318.75,126.7699966430664,137.0399932861328,45.81999969482422,113.83000183105469,112.19999694824219,,172.77000427246094,172.2899932861328,136.44000244140625,114.62715148925781,47.86000061035156,133.0,100.29000091552734,49.34000015258789,183.2899932861328,196.10000610351562,72.97709655761719,106.02999877929688,72.52999877929688,96.63999938964844,120.55000305175781,265.0199890136719,135.08999633789062,57.08000183105469,78.73999786376953,91.8499984741211
2018-12-17,240.6999969482422,37.682498931884766,180.2100067138672,91.33000183105469,304.54998779296875,120.06999969482422,122.91000366210938,41.849998474121094,104.20999908447266,104.22000122070312,,160.0500030517578,160.47999572753906,129.44000244140625,106.06118774414062,44.84000015258789,128.08999633789062,94.16999816894531,47.56999969482422,174.14999389648438,183.75,69.56106567382812,98.2300033569336,72.37000274658203,90.97000122070312,116.05999755859375,238.33999633789062,124.26000213623047,54.91999816894531,67.26000213623047,87.12999725341797
2018-12-24,247.75,39.057498931884766,190.72999572753906,94.41999816894531,316.3800048828125,125.61000061035156,134.67999267578125,42.77000045776367,108.6500015258789,107.30000305175781,,163.02999877929688,170.22000122070312,130.75999450683594,108.05927276611328,46.75,127.2699966430664,96.83000183105469,47.20000076293945,175.55999755859375,189.3699951171875,71.91793823242188,100.38999938964844,73.33999633789062,91.18000030517578,118.23999786376953,246.24000549316406,130.94000244140625,55.27000045776367,68.05000305175781,92.12999725341797
2018-12-31,252.38999938964844,37.064998626708984,195.44000244140625,97.63999938964844,327.0799865722656,128.14999389648438,137.9600067138672,42.91999816894531,110.81999969482422,109.61000061035156,,175.0500030517578,173.6199951171875,134.6199951171875,112.16061401367188,47.220001220703125,127.83000183105469,100.69000244140625,47.56999969482422,178.27999877929688,191.32000732421875,72.77671813964844,101.93000030517578,74.6500015258789,92.48999786376953,118.68000030517578,239.6199951171875,133.64999389648438,56.36000061035156,69.56999969482422,93.44000244140625
2019-01-07,258.9800109863281,38.0724983215332,200.55999755859375,98.55000305175781,352.8999938964844,132.10000610351562,147.5500030517578,43.4900016784668,112.54000091552734,112.6500015258789,,176.92999267578125,179.41000366210938,137.36000061035156,116.11854553222656,48.93000030517578,129.75,99.91000366210938,47.34000015258789,182.3699951171875,192.2100067138672,71.46946716308594,102.80000305175781,76.04000091552734,91.7699966430664,120.47000122070312,247.6699981689453,138.05999755859375,58.02000045776367,71.70999908447266,94.83999633789062
2019-01-14,266.4599914550781,39.20500183105469,203.8800048828125,100.4800033569336,364.7300109863281,136.60000610351562,152.50999450683594,45.029998779296875,114.37000274658203,111.04000091552734,,202.5399932861328,179.5800018310547,141.85000610351562,118.37476348876953,49.189998626708984,130.69000244140625,104.58999633789062,47.61000061035156,182.57000732421875,195.86000061035156,72.39503479003906,107.70999908447266,80.44999694824219,91.41999816894531,124.01000213623047,265.5,138.5,57.09000015258789,72.43000030517578,97.7300033569336
2019-01-21,265.7799987792969,39.439998626708984,198.77000427246094,100.7699966430664,364.20001220703125,136.86000061035156,149.74000549316406,46.130001068115234,113.22000122070312,111.08999633789062,,200.74000549316406,180.39999389648438,141.7100067138672,128.07839965820312,47.040000915527344,128.22999572753906,103.38999938964844,47.369998931884766,184.0,195.89999389648438,69.60877990722656,107.16999816894531,80.61000061035156,93.5999984741211,124.9800033569336,268.04998779296875,138.6699981689453,56.400001525878906,71.88999938964844,96.94000244140625
2019-01-28,270.05999755859375,41.630001068115234,187.07000732421875,103.05999755859375,387.42999267578125,130.91000366210938,155.8699951171875,47.34000015258789,118.37000274658203,111.30000305175781,,196.5399932861328,184.3699951171875,144.7100067138672,128.2026824951172,48.72999954223633,134.1999969482422,103.87999725341797,48.70000076293945,176.72000122070312,199.16000366210938,72.94847106933594,102.77999877929688,81.51000213623047,97.47000122070312,126.48999786376953,268.7200012207031,140.14999389648438,54.54999923706055,71.87999725341797,93.86000061035156
2019-02-04,270.4700012207031,42.602500915527344,186.0,104.5199966430664,404.9100036621094,128.60000610351562,156.6699981689453,47.189998626708984,117.58000183105469,111.51000213623047,,191.6699981689453,184.5399932861328,148.61000061035156,127.82982635498047,48.84000015258789,132.39999389648438,101.36000061035156,49.5,174.75,199.82000732421875,73.96946716308594,105.66999816894531,82.36000061035156,97.70999908447266,125.79000091552734,261.8999938964844,140.3800048828125,53.95000076293945,70.12000274658203,95.58000183105469
2019-02-11,277.3699951171875,42.60499954223633,188.33999633789062,107.37999725341797,417.9700012207031,136.1999969482422,159.0500030517578,49.43000030517578,119.3499984741211,112.58999633789062,,198.5,192.38999938964844,153.32000732421875,131.95985412597656,51.65999984741211,136.3800048828125,105.55000305175781,45.2400016784668,179.97000122070312,208.86000061035156,76.15457916259766,108.22000122070312,85.37999725341797,98.4800033569336,128.74000549316406,271.1300048828125,144.91000366210938,55.15999984741211,73.43000030517578,99.98999786376953
2019-02-18,279.1400146484375,43.24250030517578,187.5,107.44000244140625,424.04998779296875,138.67999267578125,161.30999755859375,50.11000061035156,119.38999938964844,115.25,,196.0,192.38999938964844,153.1999969482422,133.12619018554688,52.4900016784668,136.60000610351562,105.0,45.279998779296875,183.1699981689453,209.35000610351562,77.07061004638672,110.97000122070312,84.76000213623047,100.25,131.02000427246094,267.1099853515625,145.8699951171875,56.91999816894531,70.43000030517578,99.55000305175781
2019-02-25,280.4200134277344,43.74250030517578,191.16000366210938,108.9000015258789,440.6199951171875,137.47000122070312,164.52999877929688,51.40999984741211,122.02999877929688,114.01000213623047,,198.1999969482422,185.1699981689453,155.72000122070312,133.07839965820312,53.29999923706055,138.35000610351562,104.43000030517578,45.380001068115234,185.0500030517578,207.49000549316406,77.9103012084961,112.52999877929688,87.16000366210938,98.44000244140625,133.02999877929688,246.14999389648438,149.47000122070312,56.959999084472656,66.61000061035156,97.93000030517578
2019-03-04,274.4599914550781,43.227500915527344,180.8699951171875,107.9800033569336,422.5400085449219,131.35000610351562,155.05999755859375,51.06999969482422,121.62000274658203,113.80999755859375,,195.24000549316406,181.22999572753906,151.58999633789062,129.14913940429688,52.47999954223633,138.05999755859375,103.01000213623047,44.84000015258789,179.5,200.88999938964844,76.14503479003906,110.51000213623047,84.80000305175781,98.41000366210938,131.02000427246094,237.2899932861328,147.35000610351562,56.529998779296875,59.900001525878906,97.58999633789062
2019-03-11,281.30999755859375,46.529998779296875,191.24000549316406,113.5199966430664,378.989990234375,132.6699981689453,161.50999450683594,53.20000076293945,125.30999755859375,114.95999908447266,,198.25999450683594,182.22999572753906,155.35000610351562,133.29827880859375,54.33000183105469,137.60000610351562,106.55000305175781,45.29999923706055,185.3300018310547,208.0800018310547,77.83396911621094,115.91000366210938,86.80000305175781,102.44000244140625,134.17999267578125,251.39999389648438,155.4600067138672,58.38999938964844,62.630001068115234,98.41999816894531
2019-03-18,279.25,47.76250076293945,186.6999969482422,109.45999908447266,362.1700134277344,129.77000427246094,161.5,52.7400016784668,123.08999633789062,108.2300033569336,48.599998474121094,188.9600067138672,188.75,155.8300018310547,133.31739807128906,53.2599983215332,136.91000366210938,99.76000213623047,45.93000030517578,186.80999755859375,204.66000366210938,78.52098846435547,117.05000305175781,82.19000244140625,101.66000366210938,134.89999389648438,247.08999633789062,153.07000732421875,59.7599983215332,62.40999984741211,98.27999877929688
2019-03-25,282.4800109863281,47.48749923706055,189.97999572753906,109.30000305175781,381.4200134277344,135.49000549316406,158.3699951171875,53.9900016784668,123.18000030517578,111.02999877929688,51.630001068115234,191.99000549316406,191.88999938964844,158.9199981689453,134.89483642578125,53.70000076293945,139.7899932861328,101.2300033569336,46.86000061035156,189.89999389648438,207.77999877929688,79.36068725585938,117.94000244140625,84.20999908447266,104.05000305175781,137.16000366210938,247.25999450683594,156.19000244140625,59.130001068115234,63.27000045776367,97.52999877929688
2019-04-01,288.57000732421875,49.25,195.41000366210938,110.95999908447266,391.92999267578125,140.36000061035156,158.55999755859375,55.209999084472656,126.41999816894531,115.0,57.2400016784668,202.3800048828125,202.05999755859375,161.6999969482422,136.97897338867188,55.599998474121094,136.17999267578125,105.30999755859375,46.470001220703125,190.7100067138672,215.41000366210938,77.4332046508789,119.88999938964844,85.4000015258789,103.6500015258789,136.39999389648438,248.77999877929688,157.64999389648438,59.09000015258789,54.689998626708984,98.83000183105469
2019-04-08,290.1600036621094,49.717498779296875,191.4199981689453,110.91000366210938,379.6400146484375,141.1999969482422,160.7100067138672,56.290000915527344,119.76000213623047,130.05999755859375,58.29999923706055,207.83999633789062,203.85000610351562,162.47000122070312,138.0019073486328,56.41999816894531,135.97999572753906,111.20999908447266,46.7400016784668,191.60000610351562,217.4199981689453,75.79198455810547,120.94999694824219,86.23999786376953,105.05999755859375,137.72000122070312,223.22000122070312,159.63999938964844,58.7400016784668,53.45000076293945,101.55999755859375
2019-04-15,290.0199890136719,50.96500015258789,177.47000122070312,113.66999816894531,380.07000732421875,143.36000061035156,155.99000549316406,56.400001525878906,119.86000061035156,132.4499969482422,57.77000045776367,205.91000366210938,205.66000366210938,169.05999755859375,134.15870666503906,58.4900016784668,137.52000427246094,113.45999908447266,47.47999954223633,194.91000366210938,218.8800048828125,69.83778381347656,123.37000274658203,89.19999694824219,106.05000305175781,138.92999267578125,221.75,160.16000366210938,58.040000915527344,54.630001068115234,103.18000030517578
2019-04-22,293.4100036621094,51.07500076293945,181.47000122070312,117.5999984741211,380.7900085449219,139.02999877929688,165.9600067138672,55.880001068115234,117.0999984741211,139.9199981689453,55.25,203.0800018310547,203.61000061035156,172.25,133.30784606933594,52.43000030517578,140.38999938964844,114.47000122070312,48.2599983215332,197.4199981689453,191.6699981689453,73.12023162841797,129.88999938964844,88.30999755859375,105.86000061035156,140.24000549316406,237.0,162.92999267578125,56.58000183105469,52.849998474121094,101.52999877929688
2019-04-29,294.0299987792969,52.9375,177.30999755859375,119.3499984741211,376.4599914550781,139.05999755859375,163.33999633789062,54.939998626708984,117.2699966430664,134.3300018310547,53.29999923706055,207.52000427246094,200.55999755859375,173.5399932861328,134.08221435546875,51.75,142.00999450683594,116.12000274658203,48.720001220703125,197.52000427246094,185.22000122070312,76.33587646484375,128.89999389648438,85.69999694824219,106.08000183105469,143.35000610351562,231.9499969482422,162.0399932861328,57.2400016784668,54.08000183105469,102.08000183105469
2019-05-06,288.1000061035156,49.29499816894531,171.85000610351562,118.45999908447266,354.6700134277344,131.33999633789062,159.94000244140625,53.36000061035156,121.98999786376953,134.0399932861328,53.06999969482422,202.0500030517578,194.5800018310547,171.6300048828125,129.3690185546875,46.20000076293945,139.0500030517578,112.51000213623047,48.189998626708984,199.99000549316406,175.86000061035156,74.60877990722656,127.12999725341797,83.94999694824219,106.01000213623047,143.9600067138672,240.58999633789062,160.7100067138672,56.90999984741211,53.41999816894531,101.91000366210938
2019-05-13,285.8399963378906,47.25,169.91000366210938,119.06999969482422,355.0199890136719,122.76000213623047,154.57000732421875,56.349998474121094,120.5199966430664,135.0399932861328,50.79999923706055,197.42999267578125,192.5800018310547,169.9499969482422,128.41299438476562,44.88999938964844,138.61000061035156,110.7699966430664,49.20000076293945,199.22000122070312,169.08999633789062,75.114501953125,128.07000732421875,84.56999969482422,107.44999694824219,147.49000549316406,241.3800048828125,164.08999633789062,58.09000015258789,52.27000045776367,100.86000061035156
2019-05-20,282.7799987792969,44.74250030517578,171.27999877929688,119.51000213623047,354.8999938964844,122.9000015258789,154.50999450683594,54.369998931884766,118.70999908447266,132.7899932861328,49.20000076293945,193.0,193.58999633789062,166.67999267578125,126.46271514892578,44.56999969482422,138.85000610351562,109.70999908447266,49.61000061035156,197.77000427246094,166.08999633789062,77.4522933959961,126.23999786376953,82.16000366210938,106.69000244140625,147.94000244140625,247.6300048828125,162.63999938964844,59.31999969482422,51.77000045776367,102.66999816894531
2019-05-27,275.2699890136719,43.76750183105469,166.6999969482422,114.70999908447266,341.6099853515625,119.80999755859375,151.41000366210938,52.029998779296875,113.8499984741211,132.0399932861328,46.7599983215332,182.49000549316406,189.85000610351562,164.30999755859375,121.40535736083984,44.040000915527344,131.14999389648438,105.95999908447266,49.130001068115234,198.27000427246094,159.75,75.58206176757812,123.68000030517578,77.13999938964844,102.91000366210938,145.57000732421875,241.8000030517578,161.3300018310547,54.349998474121094,49.34000015258789,101.44000244140625
2019-06-03,287.6499938964844,47.537498474121094,175.50999450683594,121.11000061035156,353.70001220703125,124.45999908447266,161.27000427246094,55.93000030517578,121.4800033569336,138.0399932861328,51.29999923706055,189.80999755859375,197.3000030517578,172.25999450683594,127.44741821289062,46.029998779296875,138.5500030517578,109.16000366210938,51.4900016784668,205.47999572753906,166.61000061035156,78.6832046508789,131.39999389648438,83.41000366210938,108.7699966430664,149.52999877929688,246.77000427246094,170.0500030517578,57.2400016784668,51.970001220703125,106.05999755859375
2019-06-10,289.260009765625,48.185001373291016,176.0800018310547,122.0,347.1600036621094,127.2300033569336,150.00999450683594,54.75,120.80999755859375,141.64999389648438,51.150001525878906,191.66000366210938,205.77000427246094,172.80999755859375,129.2064971923828,46.189998626708984,140.08999633789062,109.81999969482422,51.310001373291016,205.2899932861328,166.69000244140625,78.9885482788086,132.4499969482422,83.44000244140625,111.19999694824219,150.11000061035156,245.3699951171875,169.66000366210938,58.279998779296875,52.56999969482422,109.06999969482422
2019-06-17,294.0,49.69499969482422,187.11000061035156,124.7300033569336,371.8399963378906,133.88999938964844,156.83999633789062,57.029998779296875,124.93000030517578,140.22999572753906,48.36000061035156,195.94000244140625,209.38999938964844,174.30999755859375,133.07839965820312,47.459999084472656,142.08999633789062,109.44000244140625,51.54999923706055,204.25999450683594,173.35000610351562,80.69656372070312,136.97000122070312,85.75,111.19999694824219,151.47999572753906,252.27999877929688,173.44000244140625,57.77000045776367,52.45000076293945,111.12999725341797
2019-06-24,293.0,49.47999954223633,184.27999877929688,123.44000244140625,364.010009765625,136.2899932861328,151.72999572753906,54.72999954223633,124.44000244140625,139.63999938964844,49.310001373291016,204.60000610351562,207.97000122070312,174.58999633789062,131.8355712890625,47.869998931884766,139.27999877929688,111.80000305175781,50.91999816894531,207.66000366210938,173.33999633789062,80.0095443725586,133.9600067138672,83.94999694824219,109.6500015258789,149.52000427246094,244.00999450683594,173.5500030517578,57.130001068115234,54.66999816894531,110.48999786376953
2019-07-01,298.4599914550781,51.057498931884766,185.94000244140625,125.4000015258789,355.8599853515625,135.49000549316406,154.5800018310547,56.599998474121094,123.54000091552734,142.4499969482422,49.310001373291016,207.89999389648438,211.4600067138672,176.58999633789062,135.1625213623047,48.08000183105469,140.57000732421875,113.48999786376953,52.11000061035156,211.24000549316406,172.0,81.67938995361328,137.05999755859375,86.81999969482422,113.1500015258789,154.08999633789062,246.99000549316406,176.66000366210938,58.310001373291016,55.189998626708984,111.9800033569336
2019-07-08,300.6499938964844,50.82500076293945,174.92999267578125,127.95999908447266,365.3299865722656,138.36000061035156,158.0800018310547,57.95000076293945,125.9800033569336,144.8800048828125,49.709999084472656,213.94000244140625,218.22999572753906,177.13999938964844,136.46270751953125,49.91999816894531,134.3000030517578,115.30000305175781,52.119998931884766,212.99000549316406,173.33999633789062,76.0782470703125,138.89999389648438,89.12000274658203,114.98999786376953,153.38999938964844,265.8999938964844,180.3300018310547,57.189998626708984,55.7400016784668,114.5999984741211
2019-07-15,297.1700134277344,50.647499084472656,178.38999938964844,124.81999969482422,377.3599853515625,136.22999572753906,156.75,57.36000061035156,125.04000091552734,139.85000610351562,51.52000045776367,213.52000427246094,213.0399932861328,172.99000549316406,143.09751892089844,50.27000045776367,130.30999755859375,113.54000091552734,51.38999938964844,213.8699951171875,172.61000061035156,77.66221618652344,136.6199951171875,86.55000305175781,115.01000213623047,150.22999572753906,256.6499938964844,179.24000549316406,56.59000015258789,54.439998626708984,113.9000015258789
2019-07-22,302.010009765625,51.935001373291016,175.33999633789062,126.77999877929688,345.0,132.9199981689453,159.97000122070312,56.529998779296875,123.72000122070312,144.64999389648438,49.11000061035156,222.13999938964844,216.91000366210938,173.61000061035156,144.70362854003906,51.59000015258789,130.72999572753906,116.22000122070312,54.16999816894531,215.5800018310547,173.97999572753906,77.70037841796875,141.33999633789062,87.54000091552734,114.7300033569336,149.92999267578125,252.94000244140625,183.69000244140625,57.08000183105469,55.04999923706055,113.0199966430664
2019-07-29,292.6199951171875,51.005001068115234,187.22000122070312,124.30999755859375,339.55999755859375,124.54000091552734,145.6999969482422,53.25,120.7300033569336,141.7100067138672,45.599998474121094,209.3699951171875,212.14999389648438,168.00999450683594,140.77438354492188,48.68000030517578,131.07000732421875,112.93000030517578,52.33000183105469,214.47999572753906,170.5500030517578,80.60114288330078,136.89999389648438,81.13999938964844,116.44000244140625,146.9199981689453,250.0500030517578,177.4199981689453,55.59000015258789,53.68000030517578,109.4000015258789
2019-08-05,291.6199951171875,50.247501373291016,196.25,126.16999816894531,337.54998779296875,119.37999725341797,143.3699951171875,52.43000030517578,122.41999816894531,138.52000427246094,46.63999938964844,206.89999389648438,210.02000427246094,166.6699981689453,130.14340209960938,45.97999954223633,132.0399932861328,109.73999786376953,53.41999816894531,221.14999389648438,163.47000122070312,81.6030502319336,137.7100067138672,81.9800033569336,116.77999877929688,149.07000732421875,248.6300048828125,179.0500030517578,55.779998779296875,52.790000915527344,107.27999877929688
2019-08-12,288.8500061035156,51.625,204.02000427246094,124.62999725341797,330.45001220703125,116.43000030517578,143.88999938964844,46.959999084472656,115.80999755859375,135.1999969482422,44.5099983215332,199.4199981689453,203.64999389648438,165.02999877929688,127.87763214111328,46.5,131.36000061035156,107.72000122070312,54.40999984741211,218.47000122070312,161.5,81.16412353515625,136.1300048828125,80.27999877929688,119.18000030517578,146.80999755859375,245.69000244140625,178.22999572753906,56.650001525878906,50.47999954223633,112.98999786376953
2019-08-19,284.8500061035156,50.65999984741211,199.0800018310547,117.76000213623047,356.010009765625,114.05999755859375,151.57000732421875,46.61000061035156,115.18000030517578,131.6699981689453,40.709999084472656,196.1999969482422,217.47000122070312,156.49000549316406,123.87189483642578,44.959999084472656,127.7300033569336,106.0199966430664,53.7400016784668,214.66000366210938,155.85000610351562,81.04962158203125,133.38999938964844,80.44000244140625,117.31999969482422,144.72999572753906,230.66000366210938,175.22999572753906,55.91999816894531,49.31999969482422,110.83000183105469
2019-08-26,292.45001220703125,52.185001373291016,208.6199951171875,120.37000274658203,364.0899963378906,119.0,156.07000732421875,46.810001373291016,117.72000122070312,137.25999450683594,42.630001068115234,203.91000366210938,227.91000366210938,164.6199951171875,129.56979370117188,47.40999984741211,128.36000061035156,109.86000061035156,55.040000915527344,217.97000122070312,161.72000122070312,82.5095443725586,137.86000061035156,84.5,120.2300033569336,146.9600067138672,234.0,180.82000732421875,58.15999984741211,51.189998626708984,114.26000213623047
